,Code,Exchange,Name,Type,Country,Currency,ISIN,previousClose,previousCloseDate
258,AFL,US,Aflac Inc,Common Stock,USA,USD,US0010551028,55.03,2022-07-21
259,AEC,ST,Africa Energy Corp.,Common Stock,Sweden,SEK,CA00830W1059,2.4,2022-07-21
260,AFE,V,Africa Energy Corp,Common Stock,Canada,CAD,CA00830W1059,0.3,2022-07-21
261,AFRE,TA,Africa Israel Residences Ltd,Common Stock,Israel,ILA,IL0010979487,18680.0,2022-07-21
262,AOI,ST,Africa Oil Corp,Common Stock,Sweden,SEK,CA00829Q1019,17.15,2022-07-21
263,AOI,TO,Africa Oil Corp,Common Stock,Canada,CAD,CA00829Q1019,2.2,2022-07-21
264,AOIFF,US,Africa Oil Corp,Common Stock,USA,USD,CA00829Q1019,1.7,2022-07-21
265,A1G,AU,African Gold Ltd,Common Stock,Australia,AUD,AU0000036949,0.093,2022-07-21
266,ARI,JSE,African Rainbow Minerals Ltd,Common Stock,South Africa,ZAC,ZAE000054045,21850.0,2022-07-21
267,ATM,LSE,AfriTin Mining Ltd,Common Stock,UK,GBX,GG00BD95V148,4.85,2022-07-21
268,AFTM,US,Aftermaster Inc,Common Stock,USA,USD,US00831X1028,0.0001,2022-07-21
269,AFN,TO,Ag Growth International Inc,Common Stock,Canada,CAD,CA0011811068,33.0,2022-07-21
270,AGGZF,US,Ag Growth International Inc,Common Stock,USA,USD,CA0011811068,25.13,2022-07-21
271,MITT,US,AG Mortgage Investment Trust Inc,Common Stock,USA,USD,US0012285013,7.56,2022-07-21
272,AGARIND,NSE,Agarwal Industrial Corporation Limited,Common Stock,India,INR,INE204E01012,462.2,2022-07-21
273,531921,BSE,Agarwal Industrial Corporation Limited,Common Stock,India,INR,INE204E01012,462.25,2022-07-21
274,AGARIND,BSE,AGARWAL INDUSTRIAL CORPORATION LTD.,Common Stock,India,INR,INE204E01012,462.25,2022-07-21
275,5201,TSE,AGC Inc,Common Stock,Japan,JPY,JP3112000009,4875.0,2022-07-21
276,AGCO,US,AGCO Corporation,Common Stock,USA,USD,US0010841023,98.77,2022-07-21
277,UAVS,US,Ageagle Aerial Systems Inc,Common Stock,USA,USD,US00848K1016,0.6901,2022-07-21
278,AU1,AU,Agency Group Australia Ltd,Common Stock,Australia,AUD,AU000000AU12,0.042,2022-07-21
279,AGEN,US,Agenus Inc,Common Stock,USA,USD,US00847G7051,2.85,2022-07-21
280,AGE,US,AgeX Therapeutics Inc,Common Stock,USA,USD,US00848H1086,0.7088,2022-07-21
281,AFGVY,US,Agfa Gevaert NV ADR,Common Stock,USA,USD,US00846M1099,8.31,2022-07-21
282,3383,HK,Agile Group Holdings Ltd,Common Stock,Hong Kong,HKD,KYG011981035,2.57,2022-07-21
283,AGRX,US,Agile Thrpe,Common Stock,USA,USD,US00847L2097,0.601,2022-07-21
284,A,US,Agilent Technologies Inc,Common Stock,USA,USD,US00846U1016,127.19,2022-07-21
285,AGYS,US,Agilysys Inc,Common Stock,USA,USD,US00847J1051,52.78,2022-07-21
286,AGIO,US,Agios Pharm,Common Stock,USA,USD,US00847X1046,21.8,2022-07-21
287,AGL,AU,AGL Energy Ltd,Common Stock,Australia,AUD,AU000000AGL7,8.45,2022-07-21
288,AGMH,US,AGM Group Holdings Inc Class A,Common Stock,USA,USD,VGG0132V1058,1.95,2022-07-21
289,AEM,US,Agnico Eagle Mines Limited,Common Stock,USA,USD,CA0084741085,41.38,2022-07-21
290,AEM,TO,Agnico Eagle Mines Limited,Common Stock,Canada,CAD,CA0084741085,53.25,2022-07-21
291,9704,TSE,Agora Hospitality Group Co Ltd,Common Stock,Japan,JPY,JP3561200001,22.0,2022-07-21
292,3467,TSE,Agratio Urban Design Inc,Common Stock,Japan,JPY,JP3108170006,1504.0,2022-07-21
293,1288,HK,Agricultural Bank Of China,Common Stock,Hong Kong,HKD,CNE100000Q43,2.56,2022-07-21
294,ACGBF,US,Agricultural Bank Of China,Common Stock,USA,USD,CNE100000Q43,0.32,2022-07-21
295,EURI,US,Agrieuro Corp,Common Stock,USA,USD,US00853R1086,0.0,2022-07-08
296,AMN,AU,Agrimin Ltd,Common Stock,Australia,AUD,AU000000AMN1,0.405,2022-07-21
297,AGGHF,US,Agrios Global Holdings Ltd,Common Stock,USA,USD,CA00856K1003,0.0,2022-07-21
298,AGTK,US,Agritek Holdings Inc,Common Stock,USA,USD,US00856J2024,0.0002,2022-07-21
299,AGTA,LSE,Agriterra Limited,Common Stock,UK,GBX,GG00BDG13C09,5.825,2022-07-21
300,AGROPHOS,NSE,Agro Phos India Limited,Common Stock,India,INR,INE740V01019,31.35,2022-07-21
301,ATFL,NSE,Agro Tech Foods Limited,Common Stock,India,INR,INE209A01019,816.8,2022-07-21
302,ATFL,BSE,AGRO TECH FOODS LTD.,Common Stock,India,INR,INE209A01019,815.55,2022-07-21
303,4955,TSE,Agro-Kanesho Co Ltd,Common Stock,Japan,JPY,JP3108200001,1333.0,2022-07-21
304,AGFS,US,AgroFresh Solutions Inc,Common Stock,USA,USD,US00856G1094,1.69,2022-07-21
305,AGT,WAR,Agroton Public Ltd.,Common Stock,Poland,PLN,CY0101062111,3.5,2022-07-21
306,8279,HK,AGTech Holdings Ltd,Common Stock,Hong Kong,HKD,BMG0135Z1032,0.29,2022-07-21
307,AGR,AU,Aguia Resources Ltd,Common Stock,Australia,AUD,AU000000AGR4,0.055,2022-07-21
308,5852,TSE,Ahresty Corp,Common Stock,Japan,JPY,JP3100600000,383.0,2022-07-21
309,3076,TSE,Ai Holdings Corp,Common Stock,Japan,JPY,JP3105090009,1656.0,2022-07-21
310,AIEQ,US,AI Powered Equity ETF,ETF,USA,USD,US26924G8134,32.9922,2022-07-21
311,AIAENG,NSE,AIA Engineering Limited,Common Stock,India,INR,INE212H01026,2420.25,2022-07-21
312,532683,BSE,AIA Engineering Limited,Common Stock,India,INR,INE212H01026,2420.3,2022-07-21
313,AIAENG,BSE,AIA ENGINEERING LTD.,Common Stock,India,INR,INE212H01026,2420.3,2022-07-21
314,01299,HK,AIA Group Ltd,Common Stock,Hong Kong,HKD,HK0000069689,79.2,2022-07-21
315,1299,HK,AIA Group Ltd,Common Stock,Hong Kong,HKD,HK0000069689,79.2,2022-07-21
316,AAIGF,US,AIA Group Ltd,Common Stock,USA,USD,HK0000069689,10.03,2022-07-21
317,5482,TSE,Aichi Steel Corp,Common Stock,Japan,JPY,JP3103600007,2148.0,2022-07-21
318,6118,TSE,Aida Engineering Ltd,Common Stock,Japan,JPY,JP3102400003,922.0,2022-07-21
319,8515,TSE,Aiful Corp,Common Stock,Japan,JPY,JP3105040004,386.0,2022-07-21
320,9854,TSE,Aigan Co Ltd,Common Stock,Japan,JPY,JP3101000002,178.0,2022-07-21
321,ALRN,US,Aileron Therapeutics Inc,Common Stock,USA,USD,US00887A1051,0.224,2022-07-21
322,9627,TSE,Ain Pharmaciez Inc,Common Stock,Japan,JPY,JP3105250009,7310.0,2022-07-21
323,AINO,ST,Aino Health AB,Common Stock,Sweden,SEK,SE0009242555,0.52,2022-07-21
324,AGI,AU,Ainsworth Game Technology Ltd,Common Stock,Australia,AUD,AU000000AGI3,0.85,2022-07-21
325,6718,TSE,Aiphone Co Ltd,Common Stock,Japan,JPY,JP3105050003,1865.0,2022-07-21
326,AB1,F,Air Berlin,Common Stock,Germany,EUR,GB00B128C026,0.009,2022-07-21
327,AC,TO,Air Canada,Common Stock,Canada,CAD,CA0089118776,17.0,2022-07-21
328,AIRYY,US,Air China Ltd ADR,Common Stock,USA,USD,US00910M1009,16.0,2022-07-21
329,AF,PA,Air France-KLM SA,Common Stock,France,EUR,FR0000031122,1.257,2022-07-21
330,0LN7,LSE,Air France KLM SA,Common Stock,UK,EUR,FR0000031122,1.2623,2022-07-21
331,AF,MI,Air France KLM SA,Common Stock,Italy,EUR,FR0000031122,1.253,2022-07-21
332,APD,US,Air Products and Chemicals Inc,Common Stock,USA,USD,US0091581068,234.59,2022-07-21
333,AIRAN,NSE,Airan Limited,Common Stock,India,INR,INE645W01026,19.85,2022-07-21
334,ABPR,US,Airborne Security & Protective Services Inc,Common Stock,USA,USD,US00927Q1022,0.0005,2022-07-21
335,ABWN,US,Airborne Wireless Network,Common Stock,USA,USD,US00928L3006,0.0001,2022-07-21
336,BOS,TO,AirBoss of America Corp.,Common Stock,Canada,CAD,CA00927V2003,16.33,2022-07-21
337,0KVV,LSE,Airbus Group SE,Common Stock,UK,EUR,NL0000235190,104.865,2022-07-21
338,AIR,PA,Airbus Group SE,Common Stock,France,EUR,NL0000235190,104.56,2022-07-21
339,AIR,XETRA,Airbus SE,Common Stock,Germany,EUR,NL0000235190,104.74,2022-07-21
340,AIR,MC,Airbus Group SE,Common Stock,Spain,EUR,NL0000235190,104.34,2022-07-21
341,EADSF,US,Airbus Group SE,Common Stock,USA,USD,NL0000235190,107.465,2022-07-21
342,AIR,MI,Airbus Group SE,Common Stock,Italy,EUR,NL0000235190,104.28,2022-07-21
343,AIRG,US,Airgain Inc,Common Stock,USA,USD,US00938A1043,8.75,2022-07-21
344,IQ,V,AirIQ Inc,Common Stock,Canada,CAD,CA0091204036,0.26,2022-07-20
345,ANTE,US,Airnet Technology Inc,Common Stock,USA,USD,US00941Q1040,1.3,2022-07-21
346,ARPT,TA,Airport City Ltd,Common Stock,Israel,ILA,IL0010958358,6329.0,2022-07-21
347,8864,TSE,Airport Facilities Co Ltd,Common Stock,Japan,JPY,JP3266050008,548.0,2022-07-21
348,AIPUY,US,Airports of Thailand PCL ADR,Common Stock,USA,USD,US00950R1005,19.81,2022-07-21
349,6291,TSE,Airtech Japan Ltd,Common Stock,Japan,JPY,JP3688100001,1052.0,2022-07-21
350,AAF,LSE,Airtel Africa Plc,Common Stock,UK,GBX,GB00BKDRYJ47,165.4,2022-07-21
351,6191,TSE,AirTrip Corp,Common Stock,Japan,JPY,JP3167240005,2371.0,2022-07-21
352,7283,TSE,Aisan Industry Co Ltd,Common Stock,Japan,JPY,JP3101600009,728.0,2022-07-21
353,4667,TSE,Aisan Technology Co Ltd,Common Stock,Japan,JPY,JP3101800005,1695.0,2022-07-21
354,600271,SHG,Aisino Corp,Common Stock,China,CNY,CNE000001FB1,10.83,2022-07-21
355,9381,TSE,AIT Corp,Common Stock,Japan,JPY,JP3160050005,1888.0,2022-07-21
356,AIXA,XETRA,AIXTRON SE,Common Stock,Germany,EUR,DE000A0WMPJ6,26.39,2022-07-21
357,0NP9,LSE,Aixtron SE,Common Stock,UK,EUR,DE000A0WMPJ6,26.32,2022-07-21
358,AIXA,F,AIXTRON SE,Common Stock,Germany,EUR,DE000A0WMPJ6,26.26,2022-07-21
359,AJB,LSE,AJ Bell plc,Common Stock,UK,GBX,GB00BFZNLB60,300.0,2022-07-21
360,AJL,AU,AJ Lucas Group Ltd,Common Stock,Australia,AUD,AU000000AJL1,0.092,2022-07-21
361,AJANTPHARM,NSE,Ajanta Pharma Limited,Common Stock,India,INR,INE031B01049,1294.95,2022-07-21
362,AJANTPHARM,BSE,AJANTA PHARMA LTD.,Common Stock,India,INR,INE031B01049,1294.2,2022-07-21
363,2802,TSE,Ajinomoto Co. Inc.,Common Stock,Japan,JPY,JP3119600009,3498.0,2022-07-21
364,AJMERA,NSE,Ajmera Realty & Infra India Limited,Common Stock,India,INR,INE298G01027,265.6,2022-07-21
365,AJMERA,BSE,AJMERA REALTY & INFRA INDIA LTD.,Common Stock,India,INR,INE298G01027,263.9,2022-07-21
366,1789,HK,AK Medical Holdings Ltd,Common Stock,Hong Kong,HKD,KYG020141019,6.28,2022-07-21
367,AKAM,US,Akamai Technologies Inc,Common Stock,USA,USD,US00971T1016,94.15,2022-07-21
368,AKTX,US,Akari Therapeutics PLC,Common Stock,USA,USD,US00972G1085,0.8501,2022-07-21
369,1997,TSE,Akatsuki Eazima Co Ltd,Common Stock,Japan,JPY,JP3131000006,1320.0,2022-07-21
370,AKBA,US,Akebia Ther,Common Stock,USA,USD,US00972D1054,0.4431,2022-07-21
371,7238,TSE,Akebono Brake Industry Co Ltd,Common Stock,Japan,JPY,JP3108400007,159.0,2022-07-21
372,AKER,OL,Aker ASA,Common Stock,Norway,NOK,NO0010234552,716.0,2022-07-21
373,0MJX,LSE,Aker ASA,Common Stock,UK,NOK,NO0010234552,719.25,2022-07-21
374,KERN,US,Akerna Corp,Common Stock,USA,USD,US00973W1027,0.169,2022-07-21
375,AKRO,US,Akero Therapeutics Inc,Common Stock,USA,USD,US00973Y1082,11.17,2022-07-21
376,1380,TSE,Akikawa Foods & Farms Co Ltd,Common Stock,Japan,JPY,JP3107400008,1055.0,2022-07-21
377,8343,TSE,Akita Bank Ltd,Common Stock,Japan,JPY,JP3107600003,1710.0,2022-07-21
378,AKTS,US,Akoustis Technologies Inc,Common Stock,USA,USD,US00973N1028,4.28,2022-07-21
379,AKSHOPTFBR,NSE,Aksh Optifibre Limited,Common Stock,India,INR,INE523B01011,9.85,2022-07-21
380,AKSHOPTFBR,BSE,AKSH OPTIFIBRE LTD.,Common Stock,India,INR,INE523B01011,9.83,2022-07-21
381,532351,BSE,Aksh Optifibre Limited,Common Stock,India,INR,INE523B01011,9.83,2022-07-21
382,AKSHARCHEM,NSE,AksharChem India Limited,Common Stock,India,INR,INE542B01011,291.95,2022-07-21
383,524598,BSE,AksharChem (India) Limited,Common Stock,India,INR,INE542B01011,291.75,2022-07-21
384,AKSCHEM,BSE,AKSHARCHEM (INDIA) LTD.-$,Common Stock,India,INR,INE542B01011,291.75,2022-07-21
385,AKTIA,HE,Aktia Bank Abp,Common Stock,Finland,EUR,FI4000058870,9.3,2022-07-21
386,AKVA,OL,Akva Group,Common Stock,Norway,NOK,NO0003097503,64.6,2022-07-21
387,AKZOINDIA,NSE,Akzo Nobel India Limited,Common Stock,India,INR,INE133A01011,1930.1,2022-07-21
388,AKZOINDIA,BSE,Akzo Nobel India Limited,Common Stock,India,INR,INE133A01011,1930.25,2022-07-21
389,AKZA,AS,Akzo Nobel NV,Common Stock,Netherlands,EUR,NL0013267909,63.54,2022-07-21
390,AKU1,F,Akzo Nobel NV,Common Stock,Germany,EUR,NL0013267909,63.5,2022-07-21
391,8360,HK,Al Group Ltd,Common Stock,Hong Kong,HKD,KYG0149T1195,0.87,2022-07-21
392,ALG,US,Alamo Group Inc,Common Stock,USA,USD,US0113111076,122.05,2022-07-21
393,AGI,US,Alamos Gold Inc,Common Stock,USA,USD,CA0115321089,7.29,2022-07-21
394,AGI,TO,Alamos Gold Inc,Common Stock,Canada,CAD,CA0115321089,9.36,2022-07-21
395,ALAN,US,Alanco Tech Inc,Common Stock,USA,USD,US0116127020,0.0299,2022-07-21
396,ALANKIT,NSE,Alankit Limited,Common Stock,India,INR,INE914E01040,11.65,2022-07-21
397,ALANKIT,BSE,Alankit Ltd,Common Stock,India,INR,INE914E01040,11.63,2022-07-21
398,AUQ,AU,Alara Resources Ltd,Common Stock,Australia,AUD,AU000000AUQ7,0.053,2022-07-21
399,AU5,F,Alara Resources Ltd,Common Stock,Germany,EUR,AU000000AUQ7,0.0345,2022-07-21
400,ALRM,US,Alarm.com Holdings Inc,Common Stock,USA,USD,US0116421050,71.11,2022-07-21
401,3RL,F,Alarm.com Holdings Inc,Common Stock,Germany,EUR,US0116421050,67.0,2022-07-21
402,ALK,US,Alaska Air Group Inc,Common Stock,USA,USD,US0116591092,43.19,2022-07-21
403,ASKE,US,Alaska Pacific Energy Corp,Common Stock,USA,USD,US0117584062,0.0,2022-07-21
404,APTL,US,Alaska Power & Telephone Company,Common Stock,USA,USD,US0117642068,100.0,2022-07-21
405,ALBA,LSE,Alba Mineral Resources,Common Stock,UK,GBX,GB00B06KBB18,0.165,2022-07-21
406,ABA,F,ALBA SE,Common Stock,Germany,EUR,DE0006209901,26.4,2022-07-20
407,AIN,US,Albany International Corporation,Common Stock,USA,USD,US0123481089,82.3,2022-07-21
408,ALB,US,Albemarle Corp,Common Stock,USA,USD,US0126531013,225.6,2022-07-21
409,ALBERTDAVD,NSE,Albert David Limited,Common Stock,India,INR,INE155C01010,578.45,2022-07-21
410,524075,BSE,Albert David Limited,Common Stock,India,INR,INE155C01010,579.9,2022-07-21
411,ALBERTDA,BSE,ALBERT DAVID LTD.-$,Common Stock,India,INR,INE155C01010,579.9,2022-07-21
412,3906,TSE,Albert Inc,Common Stock,Japan,JPY,JP3126460009,4640.0,2022-07-21
413,ALAC,US,Alberton Acquisition Corporation,Common Stock,USA,USD,VGG350061088,12.02,2022-07-21
414,ALAC,US,Alberton Acquisition Corporation,Common Stock,USA,USD,VGG350061088,12.02,2022-07-21
415,AADV,LSE,Albion Development VCT PLC,Common Stock,UK,GBX,GB0004832472,90.5,2022-07-20
416,AATG,LSE,Albion Technology & General VCT PLC,Common Stock,UK,GBX,GB0005581672,76.0,2022-07-20
417,ALBO,US,Albireo Pharma Inc,Common Stock,USA,USD,US01345P1066,25.56,2022-07-21
418,ALCA,ST,Alcadon Group AB,Common Stock,Sweden,SEK,SE0008732218,72.9,2022-07-21
419,ALY,AU,Alchemy Resources Ltd,Common Stock,Australia,AUD,AU000000ALY0,0.018,2022-07-21
420,ALC,AU,Alcidion Group Ltd,Common Stock,Australia,AUD,AU000000ALC6,0.13,2022-07-21
421,AA,US,Alcoa Corp,Common Stock,USA,USD,US0138721065,45.15,2022-07-21
422,185,F,Alcoa Corp,Common Stock,Germany,EUR,US0138721065,46.4,2022-07-21
423,3036,TSE,Alconix Corp,Common Stock,Japan,JPY,JP3126210008,1314.0,2022-07-21
424,ALDE,V,Aldebaran Resources Inc,Common Stock,Canada,CAD,CA01408J1049,0.78,2022-07-21
425,AL8,AU,Alderan Resources Ltd,Common Stock,Australia,AUD,AU000000AL88,0.012,2022-07-21
426,ALDX,US,Aldeyra The,Common Stock,USA,USD,US01438T1060,5.08,2022-07-21
427,AH,TO,Aleafia Health Inc,Common Stock,Canada,CAD,CA01444Q1046,0.07,2022-07-21
428,ALEAF,US,Aleafia Health Inc,Common Stock,USA,USD,CA01444Q1046,0.0506,2022-07-21
429,ALEC,US,Alector Inc,Common Stock,USA,USD,US0144421072,11.44,2022-07-21
430,ALELIO,ST,Alelion Energy Systems AB,Common Stock,Sweden,SEK,SE0008348072,0.752,2022-07-21
431,ALEMBICLTD,NSE,Alembic Limited,Common Stock,India,INR,INE426A01027,71.95,2022-07-21
432,506235,BSE,Alembic Limited,Common Stock,India,INR,INE426A01027,71.95,2022-07-21
433,ALEMBICLTD,BSE,ALEMBIC LTD.,Common Stock,India,INR,INE426A01027,71.95,2022-07-21
434,APLLTD,NSE,Alembic Pharmaceuticals Limited,Common Stock,India,INR,INE901L01018,714.9,2022-07-21
435,APLLTD,BSE,ALEMBIC PHARMACEUTICALS LTD.,Common Stock,India,INR,INE901L01018,715.0,2022-07-21
436,ALRS,US,Alerus Financial Corp,Common Stock,USA,USD,US01446U1034,23.0,2022-07-21
437,ALEX,US,Alexander & Baldwin Holdings Inc,Common Stock,USA,USD,US0144911049,18.04,2022-07-21
438,AXU,US,Alexco Resource Corp,Common Stock,USA,USD,CA01535P1062,0.4375,2022-07-21
439,AXU,TO,Alexco Resource Corp,Common Stock,Canada,CAD,CA01535P1062,0.56,2022-07-21
440,AJX,AU,Alexium International Group,Common Stock,Australia,AUD,AU000000AJX6,0.028,2022-07-21
441,ALFA,LSE,Alfa Financial Software Holdings PLC,Common Stock,UK,GBX,GB00BDHXPG30,153.0,2022-07-21
442,ALFA,ST,Alfa Laval AB,Common Stock,Sweden,SEK,SE0000695876,297.9,2022-07-21
443,0NNF,LSE,Alfa Laval AB,Common Stock,UK,SEK,SE0000695876,299.25,2022-07-21
444,2784,TSE,Alfresa Holdings Corp,Common Stock,Japan,JPY,JP3126340003,1898.0,2022-07-21
445,ALC,TO,Algoma Central Corporation,Common Stock,Canada,CAD,CA0156441077,16.39,2022-07-21
446,AQN,TO,Algonquin Power & Utilities Corp,Common Stock,Canada,CAD,CA0158571053,17.14,2022-07-21
447,AQN,US,Algonquin Power & Utilities Corp,Common Stock,USA,USD,CA0158571053,13.3,2022-07-21
448,ANZ,V,Alianza Minerals Ltd,Common Stock,Canada,CAD,CA0160951012,0.06,2022-07-20
449,TARSF,US,Alianza Minerals Ltd,Common Stock,USA,USD,CA0160951012,0.0373,2022-07-21
450,BABA,US,Alibaba Group Holding Ltd,Common Stock,USA,USD,US01609W1027,105.13,2022-07-21
451,AHLA,XETRA,Alibaba Group Holding Limited,Common Stock,Germany,EUR,US01609W1027,102.2,2022-07-21
452,AHLA,F,Alibaba Group Holdings Ltd ADR,Common Stock,Germany,EUR,US01609W1027,102.7,2022-07-21
453,AHLA,STU,Alibaba Group Holding Limited,Common Stock,Germany,EUR,US01609W1027,104.2,2022-07-21
454,1060,HK,Alibaba Pictures Group Ltd,Common Stock,Hong Kong,HKD,BMG0171W1055,0.67,2022-07-21
455,AQI,AU,Alicanto Minerals Ltd,Common Stock,Australia,AUD,AU000000AQI2,0.057,2022-07-21
456,ACNE,US,Alice Consolidated Mines Inc,Common Stock,USA,USD,US0160961092,0.005,2022-07-21
457,ALCO,US,Alico Inc,Common Stock,USA,USD,US0162301040,35.0,2022-07-21
458,ALICON,NSE,Alicon Castalloy Limited,Common Stock,India,INR,INE062D01024,704.35,2022-07-21
459,ALICON,BSE,Alicon Castalloy Limited,Common Stock,India,INR,INE062D01024,705.3,2022-07-21
460,ALGN,US,Align Technology Inc,Common Stock,USA,USD,US0162551016,284.24,2022-07-21
461,ALIG,ST,Alimak Hek Group AB,Common Stock,Sweden,SEK,SE0007158910,86.2,2022-07-21
462,2GP,F,Alimak Hek Group AB,Common Stock,Germany,EUR,SE0007158910,8.15,2022-07-21
463,ALORY,US,Alior Bank SA ADR,Common Stock,USA,USD,US0162791018,6.25,2022-07-21
464,ALYA,TO,Alithya Group inc Class A,Common Stock,Canada,CAD,CA01643B1067,2.75,2022-07-21
465,ALYA,US,Alithya Group inc Class A,Common Stock,USA,USD,CA01643B1067,2.18,2022-07-21
466,ALJJ,US,ALJ Regional Holdings Inc,Common Stock,USA,USD,US0016271084,2.08,2022-07-21
467,AKABY,US,ALK-Abello A/S ADR,Common Stock,USA,USD,US0016281067,90.0,2022-07-21
468,ALKALI,NSE,Alkali Metals Limited,Common Stock,India,INR,INE773I01017,80.7,2022-07-21
469,ALKALI,BSE,ALKALI METALS LTD.,Common Stock,India,INR,INE773I01017,81.15,2022-07-21
470,WTER,US,Alkaline Water Company Inc,Common Stock,USA,USD,US01643A2078,0.468,2022-07-21
471,ALKM,US,Alkame Holdings Inc,Common Stock,USA,USD,US01643J1097,0.0007,2022-07-21
472,ALKEM,NSE,Alkem Laboratories Limited,Common Stock,India,INR,INE540L01014,3214.95,2022-07-21
473,ALKEM,BSE,Alkem Laboratories Ltd,Common Stock,India,INR,INE540L01014,3216.95,2022-07-21
474,ALKS,US,Alkermes Plc,Common Stock,USA,USD,IE00B56GVS15,29.05,2022-07-21
475,ALKYLAMINE,NSE,Alkyl Amines Chemicals Limited,Common Stock,India,INR,INE150B01039,2801.7,2022-07-21
476,ALKYLAMINE,BSE,ALKYL AMINES CHEMICALS LTD.-$,Common Stock,India,INR,INE150B01039,2806.05,2022-07-21
477,ALLK,US,Allakos Inc,Common Stock,USA,USD,US01671P1003,4.34,2022-07-21
478,ALLCARGO,NSE,Allcargo Logistics Limited,Common Stock,India,INR,INE418H01029,283.6,2022-07-21
479,532749,BSE,Allcargo Logistics Limited,Common Stock,India,INR,INE418H01029,283.95,2022-07-21
480,ALLCARGO,BSE,ALLCARGO LOGISTICS LTD.,Common Stock,India,INR,INE418H01029,283.95,2022-07-21
481,Y,US,Alleghany Corporation,Common Stock,USA,USD,US0171751003,836.84,2022-07-21
482,ABTX,US,Allegiance Bancshares Inc,Common Stock,USA,USD,US01748H1077,41.49,2022-07-21
483,AHQ,AU,Allegiance Coal Ltd,Common Stock,Australia,AUD,AU000000AHQ4,0.125,2022-07-21
484,AUAU,V,Allegiant Gold Ltd,Common Stock,Canada,CAD,CA01750B1058,0.25,2022-07-21
485,ALGT,US,Allegiant Travel Company,Common Stock,USA,USD,US01748X1028,118.76,2022-07-21
486,ALLE,US,Allegion PLC,Common Stock,USA,USD,IE00BFRT3W74,103.46,2022-07-21
487,ALNA,US,Allena Pharmaceuticals Inc,Common Stock,USA,USD,US0181191075,0.145,2022-07-21
488,AGY,LSE,Allergy Therapeutics,Common Stock,UK,GBX,GB00B02LCQ05,18.25,2022-07-21
489,ALE,US,Allete Inc,Common Stock,USA,USD,US0185223007,58.12,2022-07-21
490,AQZ,AU,Alliance Aviation Services Ltd,Common Stock,Australia,AUD,AU000000AQZ6,3.43,2022-07-21
491,ALGGY,US,Alliance Global Group Inc,Common Stock,USA,USD,US01861B1017,8.74,2022-07-21
492,ALM,V,Alliance Mining Corp,Common Stock,Canada,CAD,CA01863P2070,0.15,2022-07-20
493,AFB,US,AllianceBernstein National Municipal Income Fund,FUND,USA,USD,US01864U1060,11.87,2022-07-21
494,ARLP,US,Alliance Resource Partners LP,Common Stock,USA,USD,US01877R1086,20.56,2022-07-21
495,ATST,LSE,Alliance Trust PLC,Common Stock,UK,GBX,GB00B11V7W98,960.0,2022-07-21
496,ALITF,US,Alliance Trust PLC,Common Stock,USA,USD,GB00B11V7W98,11.05,2022-07-21
497,AB,US,AllianceBernstein Holding LP,Common Stock,USA,USD,US01881G1067,42.2,2022-07-21
498,LNT,US,Alliant Energy Corp,Common Stock,USA,USD,US0188021085,56.55,2022-07-21
499,ATT,LSE,Allianz Technology Trust PLC,Common Stock,UK,GBX,GB00BNG2M159,235.0,2022-07-21
500,AGE,AU,Alligator Energy Ltd,Common Stock,Australia,AUD,AU000000AGE2,0.055,2022-07-21
501,ALSN,US,Allison Transmission Holdings Inc,Common Stock,USA,USD,US01973R1014,39.53,2022-07-21
502,1A7,F,Allison Transmission Holdings Inc,Common Stock,Germany,EUR,US01973R1014,37.4,2022-07-21
503,ALLO,US,Allogene Therapeutics Inc,Common Stock,USA,USD,US0197701065,14.37,2022-07-21
504,ALLT,TA,Allot Communications Ltd,Common Stock,Israel,ILA,IL0010996549,1829.0,2022-07-21
505,ALLT,US,Allot Communications Ltd,Common Stock,USA,USD,IL0010996549,5.83,2022-07-21
506,ALLN,SW,Allreal Holding,Common Stock,Switzerland,CHF,CH0008837566,158.8,2022-07-21
507,MDRX,US,Allscripts Healthcare Solutions Inc,Common Stock,USA,USD,US01988P1084,14.84,2022-07-21
508,ALLSEC,NSE,Allsec Technologies Limited,Common Stock,India,INR,INE835G01018,435.05,2022-07-21
509,532633,BSE,Allsec Technologies Limited,Common Stock,India,INR,INE835G01018,433.3,2022-07-21
510,ALLSEC,BSE,ALLSEC TECHNOLOGIES LTD.,Common Stock,India,INR,INE835G01018,433.3,2022-07-21
511,ALL,US,Allstate Corp,Common Stock,USA,USD,US0200021014,115.9,2022-07-21
512,LTMP,US,Alltemp Inc,Common Stock,USA,USD,US02012P1066,0.019,2022-07-21
513,ALLY,US,Ally Financial Inc,Common Stock,USA,USD,US02005N1000,34.01,2022-07-21
514,ALMA,HE,Alma Media Oyj,Common Stock,Finland,EUR,FI0009013114,10.14,2022-07-21
515,AAU,US,Almaden Minerals Ltd,Common Stock,USA,USD,CA0202833053,0.2261,2022-07-21
516,AMM,TO,Almaden Minerals Ltd,Common Stock,Canada,CAD,CA0202833053,0.3,2022-07-20
517,DEX,V,Almadex Minerals Ltd,Common Stock,Canada,CAD,CA02028L1076,0.265,2022-07-21
518,ALM,MC,Almirall,Common Stock,Spain,EUR,ES0157097017,10.34,2022-07-21
